datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
2/8/2010,07OB001,2/8/2010,39,4,8.44,-3,-12.1,-7.6,25.6,0,0,0,0,0,,,264.9734385,3.30E-05,0.00012336,0.053838593,-3.18E-05,1.86E-09,-1.86E-09,271.7966042,330670.3412,5.66E-07,0
2/9/2010,07OB001,2/9/2010,40,4,8.48,-5.9,-20.3,-13.1,31.1,0,0,0,0,0,,,261.6299306,1.09E-05,0.000123048,0.053791904,-1.88E-05,1.59E-07,-1.86E-09,271.8160657,337880.3455,5.96E-07,9.39E-07
2/10/2010,07OB001,2/10/2010,41,4,8.5,-15.4,-21,-18.2,36.2,0,0,0,0,0,,,258.6493487,-3.52E-06,0.000122537,0.053806625,6.54E-07,6.35E-05,-1.86E-09,271.775265,138196.4385,4.06E-06,6.51E-05
2/11/2010,07OB001,2/11/2010,42,4,8.52,-8.8,-22.2,-15.5,33.5,0,0,0,0,0,,,260.8977121,5.36E-06,0.000122225,0.053896997,2.27E-06,0.000112086,-1.86E-09,271.7800118,300723.098,3.30E-05,0.000114823
2/12/2010,07OB001,2/12/2010,43,4,8.53,-9.5,-20.2,-14.9,32.9,0,0,0,0,0,,,260.0822646,1.21E-05,0.000121817,0.05385048,-2.65E-05,1.84E-06,-1.86E-09,271.780108,315594.3411,-1.72E-05,3.67E-06
2/13/2010,07OB001,2/13/2010,44,4,8.5,-1.7,-11,-6.4,24.4,0,0,0,0,0,,,265.2349838,3.31E-05,0.000121402,0.053797505,-3.36E-05,1.86E-09,-1.86E-09,271.817299,340127.109,-6.03E-07,9.39E-07
2/14/2010,07OB001,2/14/2010,45,4,8.52,-1.1,-10.6,-5.9,23.9,0,0,0,0,0,,,265.6418898,2.73E-05,0.000120993,0.053710689,-4.11E-05,1.86E-09,-1.86E-09,271.8661008,467745.3431,-1.38E-05,9.39E-07
2/15/2010,07OB001,2/15/2010,,,8.53,3.8,-8.7,-2.5,20.5,0,0,0,0,0,,,268.5256637,1.96E-05,0.00012065,0.053633363,-6.57E-05,4.91E-05,-1.86E-09,271.9118115,477853.8864,-4.63E-05,5.15E-05
2/16/2010,07OB001,2/16/2010,,,8.53,2.6,-11.9,-4.7,22.7,0,0,0,0,0,,,266.5040154,-1.69E-06,0.000120242,0.053454258,-0.000105328,1.86E-09,-1.86E-09,271.9380114,538536.3096,-0.000107251,0
2/17/2010,07OB001,2/17/2010,,,8.48,3.3,-9.8,-3.3,21.3,0,0,0,0,0,,,267.790875,2.01E-05,0.000119858,0.053313849,-8.96E-05,1.86E-09,-1.86E-09,271.9548802,470554.9798,-6.99E-05,2.81E-06
2/18/2010,07OB001,2/18/2010,,,8.48,-3.2,-18,-10.6,28.6,0,0,0,0,0,,,264.813172,8.61E-06,0.000119419,0.053167224,-7.88E-05,1.86E-09,-1.86E-09,271.9749582,575985.1906,-6.95E-05,9.39E-07
2/19/2010,07OB001,2/19/2010,,,8.5,-9.6,-19.6,-14.6,32.6,0,0,0,0,0,,,263.174294,-2.85E-07,0.000119107,0.053120706,-1.30E-05,2.67E-05,-1.86E-09,271.9183029,420176.9544,2.31E-05,3.12E-05
2/20/2010,07OB001,2/20/2010,,,8.52,-0.3,-17,-8.7,26.7,0,0,0,0,0,,,263.4594927,9.93E-07,0.000118699,0.053053798,-3.56E-05,1.89E-06,-1.86E-09,271.888002,635946.7113,-3.58E-05,3.10E-06
2/21/2010,07OB001,2/21/2010,,,8.54,-11,-18.6,-14.8,32.8,0,0,0,0,0,,,262.2540073,1.90E-06,0.000118115,0.053065718,-8.12E-05,0.000192914,-1.86E-09,271.8669141,371687.1892,-7.94E-05,0.000194933
2/22/2010,07OB001,2/22/2010,,,8.57,-16.6,-30.2,-23.4,41.4,0,0,0,0,0,,,257.374949,-7.51E-05,0.000117876,0.05305885,-7.44E-05,7.42E-05,-1.86E-09,271.7741338,637984.1824,-0.000149339,7.94E-05
2/23/2010,07OB001,2/23/2010,,,8.59,-12.4,-27.3,-19.9,37.9,0,0,0,0,0,,,255.3622368,-3.84E-05,0.000117532,0.052964556,-5.51E-05,2.06E-05,-1.86E-09,271.6344154,697169.6331,-9.44E-05,2.24E-05
2/24/2010,07OB001,2/24/2010,,,8.61,-12.2,-23.3,-17.8,35.8,0,0,0,0,0,,,256.4013845,-6.04E-06,0.000117052,0.053051237,-5.69E-05,0.000259216,-1.86E-09,271.6112749,580545.4562,-6.30E-05,0.000264124
2/25/2010,07OB001,2/25/2010,,,8.61,-17.4,-20.2,-18.8,36.8,0,0,2.2,1.8,1.8,,,255.6008973,-2.31E-05,0.000116572,0.054629878,-3.75E-05,0.002339981,-1.86E-09,271.5662387,401285.5176,-6.04E-05,0.002345062
2/26/2010,07OB001,2/26/2010,,,8.53,-9.3,-20.2,-14.8,32.8,0,0,0,0,0,,,253.6068992,-3.84E-05,0.000116301,0.05472923,-2.78E-05,7.41E-05,-1.86E-09,271.518407,820336.3991,-5.81E-05,7.50E-05
2/27/2010,07OB001,2/27/2010,,,8.51,-4.6,-19.6,-12.1,30.1,0,0,0,0,0,,,259.8887902,1.50E-05,0.000115748,0.054691626,-1.60E-05,2.93E-06,-1.86E-09,271.5800032,847098.1919,5.81E-06,4.89E-06
2/28/2010,07OB001,2/28/2010,,,8.49,-5.7,-13.4,-9.6,27.6,0,0,0,0,0,,,263.2216339,2.32E-05,0.000115509,0.054650984,-2.74E-05,1.05E-06,-1.86E-09,271.6801985,894484.4081,2.78E-06,9.39E-07
3/1/2010,07OB001,3/1/2010,,,8.47,6.6,-12.8,-3.1,21.1,0,0,0,0,0,,<31,268.3286052,5.55E-05,0.000114997,0.054575231,-3.46E-05,1.86E-09,-1.86E-09,271.7383144,883303.4024,1.28E-05,1.88E-06
3/2/2010,07OB001,3/2/2010,,,8.55,10.6,-2.8,3.9,14.1,0,0,0,0,0,,<31,274.4931913,5.28E-05,0.000114757,0.054378808,-0.000140071,1.86E-09,-1.86E-09,271.8665727,921043.7231,-8.72E-05,0
3/3/2010,07OB001,3/3/2010,,,8.61,9.3,0.8,5.1,12.9,0,0,0,0,0,,<31,274.825354,1.70E-05,0.000126084,0.051054442,-6.88E-05,1.86E-09,0.001300846,271.9477406,1100886.118,-5.25E-05,1.88E-06
3/4/2010,07OB001,3/4/2010,,,8.56,7,-3.7,1.7,16.3,0,0,0,0,0,,<31,274.1973068,4.14E-06,0.000116853,0.048263435,-0.000141086,1.86E-09,0.000182716,271.9961813,1193133.048,-0.000137957,0.00022746
3/5/2010,07OB001,3/5/2010,,,8.51,6.8,-3.9,1.5,16.5,0,0,0,0,0,,<31,272.8416052,-2.71E-05,0.000113454,0.04768988,-0.00022573,1.86E-09,-1.86E-09,272.0199923,1078557.636,-0.000253686,0
3/6/2010,07OB001,3/6/2010,,,8.46,7.7,-0.3,3.7,14.3,0,0,0,0,0,,<31,273.6615989,-5.87E-05,0.000113183,0.047022816,-0.000280582,1.86E-09,5.47E-06,272.0623603,934644.372,-0.000340387,9.39E-07
3/7/2010,07OB001,3/7/2010,,,8.41,8.2,-1.4,3.4,14.6,0,0,0,0,0,,<31,274.3812947,1.10E-05,0.000112703,0.046284367,-0.000161737,1.86E-09,5.07E-07,272.1104236,1383853.714,-0.000151854,0
3/8/2010,07OB001,3/8/2010,,,8.37,4.4,-3.5,0.5,17.5,0,0,0,0,0,,<31,271.4732593,-0.000157627,0.000113423,0.044093376,-0.000367988,0.000201324,0.000120218,272.1441462,1348722.474,-0.000527086,0.000204709
3/9/2010,07OB001,3/9/2010,,,8.32,4.7,-7.8,-1.6,19.6,0,0,0,0,0,,<31,269.7839097,-0.000147812,0.000111951,0.043586323,-0.00027452,1.86E-09,-1.86E-09,272.0644596,1542798.77,-0.000423576,0
3/10/2010,07OB001,3/10/2010,,,8.27,4.1,-5.8,-0.9,18.9,0,0,0,0,0,,<31,271.0315749,-0.000195111,0.000111567,0.042942995,-0.000425518,1.86E-09,-1.86E-09,272.0612004,1615721,-0.000622562,0
3/11/2010,07OB001,3/11/2010,,,8.23,6.9,-6.5,0.2,17.8,0,0,0,0,0,,<31,271.6191008,-4.51E-05,0.000111296,0.042525835,-0.000207701,1.86E-09,-1.86E-09,272.085749,1597014.643,-0.000254119,1.88E-06
3/12/2010,07OB001,3/12/2010,,,8.21,6.5,-3.2,1.7,16.3,0,0,0,0,0,,<31,271.9271481,-2.66E-05,0.000110816,0.042102392,-0.000253665,2.04E-06,-1.86E-09,272.1346139,1617992.322,-0.000281734,2.41E-06
3/13/2010,07OB001,3/13/2010,,,8.51,5.5,-7.2,-0.9,18.9,0,0,0,0,0,,<31,270.3436049,-6.18E-05,0.000110576,0.041667165,-0.000272699,1.86E-09,-1.86E-09,272.1423759,1720357.152,-0.000335756,0
3/14/2010,07OB001,3/14/2010,,,8.44,7.7,-4.7,1.5,16.5,0,0,0,0,0,18,41,273.4726837,-0.000113199,0.000110065,0.041100682,-0.000404442,1.86E-09,-1.86E-09,272.1305679,1816648.435,-0.000520154,1.88E-06
3/15/2010,07OB001,3/15/2010,,,8.43,11.1,1.5,6.3,11.7,0,0,0,0,0,,<31,276.2086083,-5.39E-05,0.000114943,0.039821438,-0.000317649,1.86E-09,0.00052467,272.2234986,1820405.272,-0.000373658,0.000363945
3/16/2010,07OB001,3/16/2010,,,8.38,5.2,-10.8,-2.8,20.8,0,0,0,0,0,,<31,270.8845405,-2.27E-05,0.000116582,0.035306497,-0.000149268,7.49E-06,0.000745712,272.2736313,1457242.208,-0.000172938,9.11E-06
3/17/2010,07OB001,3/17/2010,,,8.33,-10.7,-15.5,-13.1,31.1,0,0,0.4,0.2,0.2,,<31,265.2574528,-0.000329242,0.000109074,0.035455953,-0.000222919,0.000688176,-1.86E-09,272.0890818,910131.2195,-0.000552608,0.000689969
3/18/2010,07OB001,3/18/2010,,,8.36,-11.2,-17.8,-14.5,32.5,0,0,1,0.8,0.8,,<31,260.5264666,-0.000203912,0.000108762,0.036267421,-0.000218171,0.001224851,-1.86E-09,271.8129808,1264486.329,-0.000422236,0.001229492
3/19/2010,07OB001,3/19/2010,,,8.48,-1.8,-14.8,-8.3,26.3,0,0,0,0,0,,<31,264.9663073,-3.34E-05,0.000108449,0.036069978,-8.20E-05,1.86E-09,-1.86E-09,271.6520353,2102008.514,-0.000108536,0
3/20/2010,07OB001,3/20/2010,,,8.54,-9.5,-20.7,-15.1,33.1,0,0,0,0,0,,<31,260.2601316,-5.47E-05,0.000108209,0.035795583,-0.000208475,0.000150977,-1.86E-09,271.5939864,1500990.046,-0.000263154,0.000156591
3/21/2010,07OB001,3/21/2010,,,8.46,-14.6,-25,-19.8,37.8,0,0,0,0,0,,<31,255.9142185,-9.97E-05,0.00010777,0.035658968,-0.000124841,5.40E-05,-1.86E-09,271.1529106,2161295.837,-0.000224762,5.74E-05
3/22/2010,07OB001,3/22/2010,,,8.53,-13.6,-25.5,-19.6,37.6,0,0,0,0,0,,<31,255.7319072,-1.86E-05,0.000107458,0.035484608,-5.58E-05,1.86E-09,-1.86E-09,270.4537965,2451912.293,-6.50E-05,0
3/23/2010,07OB001,3/23/2010,,,8.67,-18,-26.5,-22.3,40.3,0,0,0,0,0,32,37,254.8163014,-1.05E-05,0.000107218,0.035306188,-7.36E-05,1.47E-05,-1.86E-09,269.9419182,2368071.98,-7.69E-05,1.76E-05
3/24/2010,07OB001,3/24/2010,,,8.59,-14.4,-30.5,-22.5,40.5,0,0,0,0,0,,<31,253.4997434,-4.39E-05,0.000106947,0.035186373,-8.58E-05,1.02E-05,-1.86E-09,269.4731138,2198392.889,-0.000129288,1.10E-05
3/25/2010,07OB001,3/25/2010,,,8.41,-13.7,-16.8,-15.3,33.3,0,0,3.4,3.2,3.2,6,32,258.7193715,-2.66E-05,0.000106707,0.03605529,-0.000228293,0.001731845,-1.86E-09,270.0188501,1224050.478,-0.000254987,0.001733468
3/26/2010,07OB001,3/26/2010,,,8.23,-15.2,-25.4,-20.3,38.3,0,0,0,0,0,,<31,256.8497814,-4.92E-05,0.000106155,0.036577505,-7.39E-05,0.000487947,-1.86E-09,270.298904,2181862.181,-0.000120592,0.000491761
3/27/2010,07OB001,3/27/2010,,,8.12,3,-22.4,-9.7,27.7,0,0,0,0,0,,<31,264.4557107,-4.54E-06,0.000105883,0.036406019,-7.88E-05,1.86E-09,-1.86E-09,270.5928706,2322640.833,-8.30E-05,9.39E-07
3/28/2010,07OB001,3/28/2010,,,8.06,10.4,-9.9,0.3,17.7,0,0,0,0,0,29,39,273.6243652,6.89E-05,0.000105811,0.036077694,-0.000157264,1.86E-09,1.62E-05,271.470285,2028542.911,-8.84E-05,0
3/29/2010,07OB001,3/29/2010,,,7.98,10.9,-1.3,4.8,13.2,0,0,0,0,0,,<31,276.3074701,-5.81E-06,0.000113715,0.032822048,-0.00018271,1.86E-09,0.000726762,271.6756428,2895907.156,-0.000188656,0
3/30/2010,07OB001,3/30/2010,,,7.87,0.5,-6,-2.8,20.8,0,0,0,0,0,,<31,271.2585287,-1.79E-05,0.000107835,0.029846369,-0.000123769,4.78E-07,0.000259679,271.7031977,2444847.264,-0.000139972,5.71E-06
3/31/2010,07OB001,3/31/2010,,,7.83,0.5,-6.3,-2.9,20.9,0,0,0,0,0,30,35,270.4552829,-6.99E-05,0.00010482,0.029672216,-0.00014016,8.06E-05,-1.86E-09,271.7485913,1256132.033,-0.00021002,8.58E-05
4/1/2010,07OB001,4/1/2010,,,7.91,-2.1,-5.2,-3.7,21.7,0,0,0,0,0,,<31,271.2600978,-6.17E-05,0.000104412,0.029688678,-8.39E-05,0.000285065,-1.86E-09,271.762794,1293173.633,-0.000146494,0.000290111
4/2/2010,07OB001,4/2/2010,,,8.06,-1.7,-4.6,-3.2,21.2,0,0,0,0,0,,<31,270.6336159,-0.000119337,0.000104172,0.029495535,-9.11E-05,1.85E-05,-1.86E-09,271.6550592,2554971.942,-0.000201306,2.07E-05
4/3/2010,07OB001,4/3/2010,,,8.08,-3.7,-7.6,-5.7,23.7,0,0,0,0,0,,<31,269.6967966,-0.000154836,0.00010386,0.029227699,-0.000116962,3.16E-07,-1.86E-09,271.6676973,3306593.045,-0.000271796,1.88E-06
4/4/2010,07OB001,4/4/2010,,,8.22,1.4,-10.6,-4.6,22.6,0,0,0,0,0,,<31,271.2194982,-8.03E-05,0.000103589,0.028960168,-0.000100562,1.86E-09,-1.86E-09,271.6831873,2867092.427,-0.000186948,0
4/5/2010,07OB001,4/5/2010,,,8.41,7.4,-8,-0.3,18.3,0,0,0,0,0,,<31,277.7170529,-6.97E-08,0.000113512,0.02765271,-8.46E-05,1.86E-09,0.000776855,271.7644619,3394895.539,-7.09E-05,0.000136336
4/6/2010,07OB001,4/6/2010,,,8.7,11.7,-3.1,4.3,13.7,0,0,0,0,0,,<31,278.5004305,-8.47E-06,0.000117104,0.023752372,-4.87E-05,1.86E-09,0.001114639,271.8385574,3817368.732,-4.47E-05,9.39E-07
4/7/2010,07OB001,4/7/2010,,,9.05,11,1.5,6.3,11.7,0,0,0,0,0,,<31,277.8031921,-0.000175318,0.000109252,0.020383133,-0.000363095,1.86E-09,0.000544585,272.1597126,4193235.006,-0.0005831,0.000124063
4/8/2010,07OB001,4/8/2010,,,9.85,9,-2.6,3.2,14.8,0,0,0,0,0,29,33,275.5729435,-2.76E-05,0.000110147,0.017631403,-0.00011427,1.86E-09,0.000452964,272.3740332,3699364.068,-0.000215125,0.000454863
4/9/2010,07OB001,4/9/2010,,,10.4,-2.6,-6.3,-4.5,22.5,0,0,8.6,8.6,8.6,30,48,271.3693744,-0.000187513,0.000103348,0.015874378,-0.000164035,4.77E-05,8.76E-05,272.3503213,2472214.813,-0.000366757,5.90E-05
4/10/2010,07OB001,4/10/2010,,,11.3,-5.2,-11.2,-8.2,26.2,0,0,17.6,15.2,15.2,35,46,266.2523835,-0.000398274,0.000102117,0.023563164,-0.000175537,0.008675658,-1.86E-09,272.1660023,1314923.816,-0.000574947,0.008678939
4/11/2010,07OB001,4/11/2010,,,11.6,-6.2,-13.5,-9.9,27.9,0,0,0.2,0,0,,<31,267.535081,-8.11E-05,0.000101805,0.024995861,-0.000104272,0.001319091,-1.86E-09,272.0493157,2448771.985,-0.000185564,0.001320692
4/12/2010,07OB001,4/12/2010,,,12.6,5,-15.6,-5.3,23.3,0,0,0,0,0,,<31,271.2044473,-6.46E-05,0.000101733,0.024794179,-8.22E-05,1.86E-09,-1.86E-09,272.0083372,3887792.509,-0.000121656,2.81E-06
4/13/2010,07OB001,4/13/2010,,,13.5,10.5,-3.9,3.3,14.7,0,0,0,0,0,16,43,275.4544028,-7.23E-05,0.000102158,0.024314008,-0.000222184,1.86E-09,5.12E-05,272.0810512,4054018.158,-0.000294541,0
4/14/2010,07OB001,4/14/2010,,,14.1,10.9,1.5,6.2,11.8,0,0,0,0,0,,<31,276.3711095,-7.94E-05,0.000113169,0.020399222,-0.000206078,1.86E-09,0.001010168,272.170888,4720445.173,-0.000289621,1.88E-06
4/15/2010,07OB001,4/15/2010,,,15.7,14.8,-0.8,7,11,0,0,0,0,0,,<31,279.2991392,-5.61E-05,0.000114922,0.016902998,-0.000188017,1.86E-09,0.001128585,272.3868209,4914806.35,-0.000256913,9.39E-07
4/16/2010,07OB001,4/16/2010,,,17.9,18.7,-0.3,9.2,8.8,0,0,0,0,0,18,37,284.3106395,-3.98E-05,0.000138621,0.010735411,-9.48E-05,1.86E-09,0.003058942,273.3614953,5457261.658,-0.000213536,9.39E-07
4/17/2010,07OB001,4/17/2010,,,22.7,1.8,-3.2,-0.7,18.7,0,0,0,0,0,5,32,274.9795432,-2.91E-05,0.000107537,0.007559628,-3.64E-05,6.39E-06,0.000510936,273.2215571,4592942.021,-0.000164189,7.42E-06
4/18/2010,07OB001,4/18/2010,,,29.1,15.3,-0.3,7.5,10.5,0,0,0,0,0,,<31,280.6367417,-9.99E-05,0.000107705,0.006331036,-8.20E-05,1.86E-09,0.000543947,275.0895835,5019683.448,-0.00031744,0
4/19/2010,07OB001,4/19/2010,,,38,12.4,1.9,7.2,10.8,0,0,0,0,0,,<31,287.0986786,6.81E-05,0.000122716,0.003011361,2.36E-05,1.86E-09,0.001746109,278.3600597,5935294.955,-0.000182735,9.39E-07
4/20/2010,07OB001,4/20/2010,,,46.3,25.2,-0.4,12.4,5.6,0,0,0,0,0,,<31,288.0282973,9.10E-05,0.000114487,0.001152835,3.71E-05,1.86E-09,0.001001214,280.8320923,5636274.938,-0.000189409,0
4/21/2010,07OB001,4/21/2010,,,60.5,26,3.3,14.7,3.3,0,0,0,0,0,,<31,288.8113162,0.000129113,0.000108072,0.000384643,1.33E-05,1.86E-09,0.000398226,282.688255,6519678.215,-0.000297842,9.39E-07
4/22/2010,07OB001,4/22/2010,,,102,15.8,6.4,11.1,6.9,0,0,0,0,0,,<31,283.6344765,0.000101614,0.000106011,0.000137502,1.38E-06,1.86E-09,0.000115925,281.0915274,6557027.111,-0.000354988,1.88E-06
4/23/2010,07OB001,4/23/2010,,,140,6.5,0.6,3.6,14.4,0,0.2,0,0.2,0.2,6,37,277.7738863,-2.20E-05,0.000110079,8.36E-05,2.12E-07,5.20E-07,2.09E-05,277.1668871,5017040.299,-0.000495681,0.000818679
4/24/2010,07OB001,4/24/2010,,,190,4.4,-3.9,0.3,17.7,0,0,0,0,0,6,39,275.3886266,-0.000264118,0.000107832,7.66E-05,-1.31E-06,2.10E-06,1.16E-06,275.4626219,5166032.854,-0.000517867,3.01E-06
4/25/2010,07OB001,4/25/2010,,,250,4.1,-6.6,-1.3,19.3,0,0,0,0,0,,<31,274.5575637,-0.00010079,0.000109646,7.40E-05,-4.77E-07,1.86E-09,2.50E-07,273.5443903,6342194.997,-0.000258261,9.39E-07
4/26/2010,07OB001,4/26/2010,,,320,4,-5.7,-0.9,18.9,0,0,0,0,0,,<31,275.7145446,-7.76E-05,0.000111317,7.16E-05,-5.40E-07,1.86E-09,2.50E-07,273.397226,6890517.361,-0.000214104,1.88E-06
4/27/2010,07OB001,4/27/2010,,,380,7.7,-6,0.9,17.1,0,0,0,0,0,,<31,279.6151638,-7.28E-05,0.000112891,6.42E-05,-4.47E-07,1.86E-09,2.74E-06,274.6488864,7224752.445,-0.000297714,9.39E-07
4/28/2010,07OB001,4/28/2010,,,412,6.9,-4.8,1.1,16.9,0,0,0,0,0,,<31,278.1877884,-9.26E-05,0.000114394,5.24E-05,-4.36E-07,1.86E-09,4.15E-06,276.4262938,7244086.421,-0.000331416,0
4/29/2010,07OB001,4/29/2010,,,424,3.4,-7.3,-2,20,0,0,0,0,0,,<31,275.151628,-2.28E-05,0.000115896,4.47E-05,-2.05E-07,1.86E-09,1.41E-06,273.9534072,7342913.056,-0.000184136,0
4/30/2010,07OB001,4/30/2010,,,435,7.6,-5.6,1,17,0,0,0,0,0,,<31,280.569025,-7.43E-06,0.000117368,3.73E-05,-5.12E-08,1.86E-09,3.29E-06,275.747877,6723637.044,-0.000167003,9.39E-07
5/1/2010,07OB001,5/1/2010,,,436,9.1,1.7,5.4,12.6,0,1,0,1,1,,<31,282.0288737,5.31E-05,0.000124338,2.35E-05,2.05E-07,1.86E-09,7.73E-06,278.5316385,5182158.159,-0.00036724,0.001311808
5/2/2010,07OB001,5/2/2010,,,421,8.5,-1.2,3.7,14.3,0,2.6,0,2.6,2.6,,<31,282.0743409,2.18E-05,0.000119892,1.61E-05,6.19E-08,1.86E-09,3.58E-06,279.0589533,5593802.46,-0.000208261,3.88E-06
5/3/2010,07OB001,5/3/2010,,,405,1.5,-4.3,-1.4,19.4,0,0.8,9,9.4,9.4,2,37,272.2944254,-6.36E-05,0.000140851,0.002663034,-4.27E-06,0.003917031,7.54E-07,273.7884293,2440031.533,-0.000875064,0.008330859
5/4/2010,07OB001,5/4/2010,,,392,0,-6.5,-3.3,21.3,0,0,0.4,0.2,0.2,33,35,268.6157288,-0.000412044,0.00012229,0.008228486,-0.000133215,0.005304989,-1.86E-09,272.8249042,2716074.796,-0.000585722,0.005308744
5/5/2010,07OB001,5/5/2010,,,385,7.6,-8.3,-0.4,18.4,0,0,0,0,0,,<31,275.8290784,-0.000137192,0.000126338,0.007613166,-0.000134731,1.86E-09,0.000330091,272.9158752,6816845.001,-0.000284553,0
5/6/2010,07OB001,5/6/2010,,,376,2.2,-4.1,-1,19,0,0,0,0,0,,<31,274.7569675,-0.000108061,0.000124585,0.0072235,-0.000213975,1.86E-09,6.40E-06,273.4295408,6704612.805,-0.000489758,7.04E-06
5/7/2010,07OB001,5/7/2010,,,362,8.9,-4.2,2.4,15.6,0,0,0,0,0,,<31,276.5741423,-8.62E-05,0.000129486,0.006404551,-0.000158218,1.86E-09,0.000463225,273.6789127,6796477.83,-0.000438408,0
5/8/2010,07OB001,5/8/2010,,,350,11.5,-1.1,5.2,12.8,0,0.2,0,0.2,0.2,,<31,282.1630778,-3.87E-05,0.000132917,0.004947364,-0.000136135,1.86E-09,0.00074885,276.1279519,7078212.02,-0.000458363,2.53E-06
5/9/2010,07OB001,5/9/2010,,,339,10.5,-1.1,4.7,13.3,0,0,0,0,0,,<31,274.8823647,-8.02E-05,0.000131884,0.003783525,-6.66E-05,0.000275673,0.000306073,274.8139987,5927899.437,-0.000522127,0.000980162
5/10/2010,07OB001,5/10/2010,,,328,3.3,-2.8,0.3,17.7,0,0,0,0,0,,<31,276.9525765,-7.74E-05,0.000130197,0.003258268,-5.16E-05,9.87E-05,0.00022784,274.8136167,7781641.043,-0.000326234,0.000173412
5/11/2010,07OB001,5/11/2010,,,320,19.1,-3.5,7.8,10.2,0,0.4,0,0.4,0.4,19,32,281.8543923,-2.61E-06,0.000134378,0.001995591,-6.90E-06,1.86E-09,0.000562522,276.555329,8198780.942,-0.000280874,0.00015933
5/12/2010,07OB001,5/12/2010,,,311,11.3,1.7,6.5,11.5,0,0,0,0,0,,<31,280.3639514,-5.98E-06,0.000135503,0.000640387,1.80E-05,1.86E-09,0.00061974,278.8103344,8187851.092,-0.000386455,9.67E-05
5/13/2010,07OB001,5/13/2010,,,300,6.1,0,3.1,14.9,0,0,0,0,0,,<31,276.8687515,-0.000202371,0.000131291,0.000460533,-6.91E-06,3.26E-05,5.22E-05,276.2097783,4759292.053,-0.00045784,0.000201532
5/14/2010,07OB001,5/14/2010,,,294,13.2,1.7,7.5,10.5,0,0,0,0,0,,<31,282.8932626,1.09E-06,0.000131905,0.000244509,2.50E-06,1.86E-09,0.000128039,279.2714068,8394410.2,-0.000286754,1.03E-05
5/15/2010,07OB001,5/15/2010,,,288,14,2.1,8.1,9.9,0,0,0,0,0,,<31,283.2779883,1.04E-05,0.000131905,0.000109154,1.68E-06,1.59E-07,5.76E-05,279.1980722,8540847.22,-0.00027086,2.37E-05
5/16/2010,07OB001,5/16/2010,,,279,19.4,4.4,11.9,6.1,0,0.4,0,0.4,0.4,12,37,286.4392819,4.58E-05,0.000132176,3.70E-05,5.40E-07,1.86E-09,3.37E-05,281.1574931,7597027.444,-0.000407959,9.39E-07
5/17/2010,07OB001,5/17/2010,,,273,14.9,2.9,8.9,9.1,0,0,0,0,0,,<31,284.0935245,8.81E-05,0.000133623,1.42E-05,3.63E-07,1.86E-09,1.10E-05,280.7734457,7029814.831,-0.000263149,0.000266245
5/18/2010,07OB001,5/18/2010,,,266,3.8,-0.6,1.6,16.4,0,0,0,0,0,,<31,276.722161,2.56E-05,0.000133167,6.76E-06,1.14E-07,3.16E-07,2.91E-06,276.9980584,6982317.809,-0.000162471,3.46E-06
5/19/2010,07OB001,5/19/2010,,,259,4.7,-0.6,2.1,15.9,0,4.8,0,4.8,4.8,,<31,276.7548751,-4.57E-05,0.000137006,4.37E-06,-2.56E-08,1.86E-09,6.56E-07,276.0174869,5773065.034,-0.000354652,0.000812928
5/20/2010,07OB001,5/20/2010,,,256,2.8,0.5,1.7,16.3,0,1,0,1,1,,<31,275.1236303,7.90E-05,0.000181059,4.06E-06,6.66E-08,1.86E-09,1.37E-06,275.1100191,783674.822,-0.000350014,0.008661603
5/21/2010,07OB001,5/21/2010,,,252,3.1,-0.8,1.2,16.8,0,0.2,0,0.2,0.2,,<31,273.5682022,-0.000119411,0.000135469,0.000200313,-4.44E-07,0.000282393,-1.86E-09,273.9898306,1569137.922,-0.000323258,0.000362219
5/22/2010,07OB001,5/22/2010,,,249,3.8,-2,0.9,17.1,0,0,0,0,0,,<31,273.2674178,-0.000384798,0.00013574,0.00031012,-6.16E-06,0.00011317,8.26E-07,273.7453842,4964762.133,-0.000552826,0.000122723
5/23/2010,07OB001,5/23/2010,,,250,3.7,-3.7,0,18,0,0,0,0,0,,<31,275.4751095,-0.000102978,0.000136563,0.000275556,-4.37E-06,6.82E-07,2.27E-05,274.799455,9273586.972,-0.000352376,1.68E-06
5/24/2010,07OB001,5/24/2010,,,254,7.5,-3.2,2.2,15.8,0,0,0,0,0,,<31,278.2329485,-7.81E-05,0.000137386,0.000202054,-2.39E-06,1.86E-09,3.14E-05,276.1969942,8294247.726,-0.000336227,9.39E-07
5/25/2010,07OB001,5/25/2010,,,256,8.9,-2.2,3.4,14.6,0,0,0,0,0,,<31,281.3877439,-5.95E-05,0.000137866,0.000113424,-1.52E-06,1.86E-09,4.38E-05,278.8440986,9294213.899,-0.000456838,6.57E-07
