datetime,station,date,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh
2009-07-31,07OB001,7/31/2009,264.0,25.9,10.6,18.3,0.0,0.3,0.0,0.0,0.0,0.0,,<31
2009-08-01,07OB001,8/1/2009,249.0,19.6,11.9,15.8,2.2,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-02,07OB001,8/2/2009,235.0,18.3,8.3,13.3,4.7,0.0,0.0,0.0,0.0,0.0,3.0,32
2009-08-03,07OB001,8/3/2009,223.0,16.8,7.9,12.4,5.6,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-04,07OB001,8/4/2009,214.0,18.6,7.0,12.8,5.2,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-05,07OB001,8/5/2009,208.0,23.7,8.4,16.1,1.9,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-06,07OB001,8/6/2009,200.0,25.6,13.6,19.6,0.0,1.6,0.0,0.0,0.0,0.0,,<31
2009-08-07,07OB001,8/7/2009,193.0,19.1,12.4,15.8,2.2,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-08,07OB001,8/8/2009,187.0,18.8,11.6,15.2,2.8,0.0,5.8,0.0,5.8,5.8,,<31
2009-08-09,07OB001,8/9/2009,180.0,18.6,8.3,13.5,4.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-10,07OB001,8/10/2009,176.0,21.2,10.3,15.8,2.2,0.0,0.6,0.0,0.6,0.6,16.0,33
2009-08-11,07OB001,8/11/2009,173.0,18.4,10.5,14.5,3.5,0.0,18.8,0.0,18.8,18.8,3.0,39
2009-08-12,07OB001,8/12/2009,169.0,12.7,8.7,10.7,7.3,0.0,0.2,0.0,0.2,0.2,,<31
2009-08-13,07OB001,8/13/2009,159.0,14.6,6.2,10.4,7.6,0.0,0.2,0.0,0.2,0.2,,<31
2009-08-14,07OB001,8/14/2009,156.0,20.2,5.7,13.0,5.0,0.0,0.2,0.0,0.2,0.2,,<31
2009-08-15,07OB001,8/15/2009,154.0,23.5,10.0,16.8,1.2,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-16,07OB001,8/16/2009,153.0,25.2,11.3,18.3,0.0,0.3,0.0,0.0,0.0,0.0,,<31
2009-08-17,07OB001,8/17/2009,150.0,26.1,15.0,20.6,0.0,2.6,0.0,0.0,0.0,0.0,,<31
2009-08-18,07OB001,8/18/2009,145.0,23.1,13.8,18.5,0.0,0.5,0.0,0.0,0.0,0.0,,<31
2009-08-19,07OB001,8/19/2009,144.0,17.5,8.0,12.8,5.2,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-20,07OB001,8/20/2009,143.0,28.3,8.8,18.6,0.0,0.6,0.0,0.0,0.0,0.0,,<31
2009-08-21,07OB001,8/21/2009,141.0,16.7,14.4,15.6,2.4,0.0,3.4,0.0,3.4,3.4,,<31
2009-08-22,07OB001,8/22/2009,140.0,15.1,13.2,14.2,3.8,0.0,6.6,0.0,6.6,6.6,,<31
2009-08-23,07OB001,8/23/2009,142.0,18.6,9.1,13.9,4.1,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-24,07OB001,8/24/2009,144.0,18.5,9.8,14.2,3.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-25,07OB001,8/25/2009,146.0,17.8,9.2,13.5,4.5,0.0,4.8,0.0,4.8,4.8,,<31
2009-08-26,07OB001,8/26/2009,150.0,23.1,11.2,17.2,0.8,0.0,2.0,0.0,2.0,2.0,,<31
2009-08-27,07OB001,8/27/2009,151.0,20.4,9.6,15.0,3.0,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-28,07OB001,8/28/2009,151.0,24.7,9.4,17.1,0.9,0.0,0.0,0.0,0.0,0.0,,<31
2009-08-29,07OB001,8/29/2009,148.0,28.7,14.6,21.7,0.0,3.7,0.0,0.0,0.0,0.0,,<31
2009-08-30,07OB001,8/30/2009,146.0,29.2,11.6,20.4,0.0,2.4,0.0,0.0,0.0,0.0,,<31
2009-08-31,07OB001,8/31/2009,141.0,20.6,8.7,14.7,3.3,0.0,0.4,0.0,0.4,0.4,,<31
2009-09-01,07OB001,9/1/2009,139.0,20.6,6.4,13.5,4.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-02,07OB001,9/2/2009,136.0,26.3,6.9,16.6,1.4,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-03,07OB001,9/3/2009,132.0,20.2,10.0,15.1,2.9,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-04,07OB001,9/4/2009,128.0,17.5,13.8,15.7,2.3,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-05,07OB001,9/5/2009,126.0,14.7,11.5,13.1,4.9,0.0,4.2,0.0,4.2,4.2,,<31
2009-09-06,07OB001,9/6/2009,125.0,14.4,10.4,12.4,5.6,0.0,1.8,0.0,1.8,1.8,,<31
2009-09-07,07OB001,9/7/2009,126.0,13.5,10.4,12.0,6.0,0.0,13.8,0.0,13.8,13.8,,<31
2009-09-08,07OB001,9/8/2009,131.0,14.6,9.8,12.2,5.8,0.0,4.6,0.0,4.6,4.6,,<31
2009-09-09,07OB001,9/9/2009,141.0,11.8,7.5,9.7,8.3,0.0,3.2,0.0,3.2,3.2,,<31
2009-09-10,07OB001,9/10/2009,154.0,16.8,8.2,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-11,07OB001,9/11/2009,169.0,23.9,12.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-12,07OB001,9/12/2009,182.0,21.8,11.1,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-13,07OB001,9/13/2009,197.0,26.9,10.7,18.8,0.0,0.8,0.0,0.0,0.0,0.0,,<31
2009-09-14,07OB001,9/14/2009,214.0,22.3,10.6,16.5,1.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-15,07OB001,9/15/2009,221.0,15.3,10.0,12.7,5.3,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-16,07OB001,9/16/2009,224.0,12.5,8.3,10.4,7.6,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-17,07OB001,9/17/2009,221.0,17.6,11.4,14.5,3.5,0.0,0.0,0.0,0.0,0.0,16.0,37
2009-09-18,07OB001,9/18/2009,218.0,20.3,9.1,14.7,3.3,0.0,0.0,0.0,0.0,0.0,18.0,33
2009-09-19,07OB001,9/19/2009,226.0,17.4,9.7,13.6,4.4,0.0,4.2,0.0,4.2,4.2,31.0,39
2009-09-20,07OB001,9/20/2009,238.0,11.7,4.7,8.2,9.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-21,07OB001,9/21/2009,237.0,16.4,3.3,9.9,8.1,0.0,0.2,0.0,0.2,0.2,,<31
2009-09-22,07OB001,9/22/2009,229.0,14.9,3.5,9.2,8.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-23,07OB001,9/23/2009,221.0,18.1,4.8,11.5,6.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-24,07OB001,9/24/2009,214.0,18.5,5.7,12.1,5.9,0.0,2.0,0.0,2.0,2.0,27.0,48
2009-09-25,07OB001,9/25/2009,209.0,19.9,4.4,12.2,5.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-09-26,07OB001,9/26/2009,202.0,12.9,7.0,10.0,8.0,0.0,0.6,0.0,0.6,0.6,,<31
2009-09-27,07OB001,9/27/2009,196.0,8.6,4.8,6.7,11.3,0.0,1.4,0.0,1.4,1.4,,<31
2009-09-28,07OB001,9/28/2009,190.0,8.5,2.3,5.4,12.6,0.0,0.8,0.0,0.8,0.8,,<31
2009-09-29,07OB001,9/29/2009,186.0,7.7,4.8,6.3,11.7,0.0,8.6,0.0,8.6,8.6,,<31
2009-09-30,07OB001,9/30/2009,182.0,7.5,0.5,4.0,14.0,0.0,0.2,0.0,0.2,0.2,33.0,33
2009-10-01,07OB001,10/1/2009,178.0,11.7,-0.8,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-02,07OB001,10/2/2009,175.0,7.7,0.8,4.3,13.7,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-03,07OB001,10/3/2009,171.0,9.6,0.1,4.9,13.1,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-04,07OB001,10/4/2009,167.0,9.7,-2.0,3.9,14.1,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-05,07OB001,10/5/2009,166.0,8.3,1.1,4.7,13.3,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-06,07OB001,10/6/2009,166.0,6.6,0.1,3.4,14.6,0.0,0.0,0.0,0.0,0.0,29.0,48
2009-10-07,07OB001,10/7/2009,163.0,1.4,-2.5,-0.6,18.6,0.0,0.0,0.2,0.0,0.0,18.0,46
2009-10-08,07OB001,10/8/2009,159.0,0.4,-3.1,-1.4,19.4,0.0,0.0,0.0,0.0,0.0,32.0,46
2009-10-09,07OB001,10/9/2009,159.0,-0.3,-3.9,-2.1,20.1,0.0,0.0,0.0,0.0,0.0,34.0,35
2009-10-10,07OB001,10/10/2009,156.0,-2.6,-5.0,-3.8,21.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-11,07OB001,10/11/2009,154.0,-1.5,-6.7,-4.1,22.1,0.0,0.0,4.8,3.6,3.6,,<31
2009-10-12,07OB001,10/12/2009,154.0,-1.0,-10.6,-5.8,23.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-13,07OB001,10/13/2009,154.0,0.1,-13.0,-6.5,24.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-14,07OB001,10/14/2009,150.0,1.6,-11.2,-4.8,22.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-15,07OB001,10/15/2009,147.0,3.5,-9.0,-2.8,20.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-16,07OB001,10/16/2009,144.0,9.6,-2.3,3.7,14.3,0.0,0.6,0.0,0.6,0.6,,<31
2009-10-17,07OB001,10/17/2009,142.0,5.8,0.5,3.2,14.8,0.0,2.4,10.8,13.2,13.2,,<31
2009-10-18,07OB001,10/18/2009,141.0,1.1,-3.1,-1.0,19.0,0.0,0.0,0.4,0.0,0.0,,<31
2009-10-19,07OB001,10/19/2009,140.0,0.6,-2.6,-1.0,19.0,0.0,0.0,0.2,0.0,0.0,,<31
2009-10-20,07OB001,10/20/2009,136.0,0.4,-1.7,-0.7,18.7,0.0,0.0,0.8,0.6,0.6,,<31
2009-10-21,07OB001,10/21/2009,133.0,1.7,-2.5,-0.4,18.4,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-22,07OB001,10/22/2009,134.0,2.7,-1.1,0.8,17.2,0.0,1.0,0.2,1.2,1.2,,<31
2009-10-23,07OB001,10/23/2009,136.0,2.7,-0.3,1.2,16.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-24,07OB001,10/24/2009,139.0,2.6,0.3,1.5,16.5,0.0,3.6,0.0,3.6,3.6,,<31
2009-10-25,07OB001,10/25/2009,142.0,4.8,-2.3,1.3,16.7,0.0,0.2,0.0,0.2,0.2,,<31
2009-10-26,07OB001,10/26/2009,144.0,2.9,-3.6,-0.4,18.4,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-27,07OB001,10/27/2009,145.0,2.8,0.0,1.4,16.6,0.0,3.2,4.4,6.8,6.8,,<31
2009-10-28,07OB001,10/28/2009,146.0,0.4,-0.6,-0.1,18.1,0.0,0.0,2.8,1.4,1.4,,<31
2009-10-29,07OB001,10/29/2009,146.0,0.3,-1.0,-0.4,18.4,0.0,0.0,1.4,0.4,0.4,,<31
2009-10-30,07OB001,10/30/2009,144.0,-0.3,-3.0,-1.7,19.7,0.0,0.0,0.0,0.0,0.0,,<31
2009-10-31,07OB001,10/31/2009,143.0,-1.9,-5.8,-3.9,21.9,0.0,0.0,3.2,2.8,2.8,,<31
2009-11-01,07OB001,11/1/2009,139.0,-3.0,-11.9,-7.5,25.5,0.0,0.0,6.4,5.4,5.4,33.0,43
2009-11-02,07OB001,11/2/2009,122.0,-6.9,-14.7,-10.8,28.8,0.0,0.0,0.0,0.0,0.0,,<31
2009-11-03,07OB001,11/3/2009,115.0,-6.6,-11.1,-8.9,26.9,0.0,0.0,6.2,3.4,3.4,27.0,32
2009-11-04,07OB001,11/4/2009,102.0,-8.0,-15.0,-11.5,29.5,0.0,0.0,0.4,0.4,0.4,,<31
2009-11-05,07OB001,11/5/2009,90.0,-1.6,-10.5,-6.1,24.1,0.0,0.0,1.4,1.2,1.2,,<31
2009-11-06,07OB001,11/6/2009,78.7,-1.1,-7.0,-4.1,22.1,0.0,0.2,0.4,0.4,0.4,,<31
2009-11-07,07OB001,11/7/2009,85.8,-1.1,-7.6,-4.4,22.4,0.0,0.0,2.3,1.8,1.8,25.0,35
2009-11-08,07OB001,11/8/2009,95.3,-7.6,-12.6,-10.1,28.1,0.0,0.0,0.4,0.2,0.2,26.0,32
2009-11-09,07OB001,11/9/2009,97.9,-6.0,-16.2,-11.1,29.1,0.0,0.0,0.0,0.0,0.0,,<31
2009-11-10,07OB001,11/10/2009,98.0,-5.1,-10.1,-7.6,25.6,0.0,0.0,10.6,10.0,10.0,,<31
2009-11-11,07OB001,11/11/2009,103.0,-9.0,-17.0,-13.0,31.0,0.0,0.0,2.6,2.0,2.0,,<31
2009-11-12,07OB001,11/12/2009,106.0,-3.8,-18.0,-10.9,28.9,0.0,0.0,0.0,0.0,0.0,,<31
2009-11-13,07OB001,11/13/2009,116.0,-0.5,-11.0,-5.8,23.8,0.0,0.0,0.4,0.0,0.0,29.0,41
2009-11-14,07OB001,11/14/2009,117.0,2.2,-14.9,-6.4,24.4,0.0,0.0,0.0,0.0,0.0,,<31
2009-11-15,07OB001,11/15/2009,117.0,3.6,-6.5,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,,<31
2009-12-31,07OB001,12/31/2009,13.7,-22.1,-32.3,-27.2,45.2,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-01,07OB001,1/1/2010,12.5,-22.4,-30.7,-26.6,44.6,0.0,0.0,0.8,0.4,0.4,,<31
2010-01-02,07OB001,1/2/2010,12.0,-23.9,-32.2,-28.1,46.1,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-03,07OB001,1/3/2010,11.3,-23.5,-32.1,-27.8,45.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-04,07OB001,1/4/2010,11.8,-23.8,-35.4,-29.6,47.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-05,07OB001,1/5/2010,10.9,-27.4,-35.4,-31.4,49.4,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-06,07OB001,1/6/2010,10.0,-15.3,-30.6,-23.0,41.0,0.0,0.0,0.0,0.0,0.0,17.0,32
2010-01-07,07OB001,1/7/2010,10.1,-12.7,-21.9,-17.3,35.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-08,07OB001,1/8/2010,10.1,-10.1,-23.2,-16.7,34.7,0.0,0.0,2.4,2.0,2.0,31.0,35
2010-01-09,07OB001,1/9/2010,9.87,-12.3,-19.7,-16.0,34.0,0.0,0.0,2.2,1.6,1.6,,<31
2010-01-10,07OB001,1/10/2010,9.6,-19.5,-25.2,-22.4,40.4,0.0,0.0,5.4,4.4,4.4,,<31
2010-01-11,07OB001,1/11/2010,9.58,-19.6,-26.8,-23.2,41.2,0.0,0.0,13.4,12.6,12.6,29.0,44
2010-01-12,07OB001,1/12/2010,9.58,-25.2,-29.5,-27.4,45.4,0.0,0.0,4.2,4.0,4.0,,<31
2010-01-13,07OB001,1/13/2010,9.62,-25.2,-28.6,-26.9,44.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-14,07OB001,1/14/2010,9.71,-20.0,-25.4,-22.7,40.7,0.0,0.0,0.6,0.4,0.4,,<31
2010-01-15,07OB001,1/15/2010,9.68,-15.2,-20.0,-17.6,35.6,0.0,0.0,0.2,0.0,0.0,,<31
2010-01-16,07OB001,1/16/2010,9.53,-16.4,-27.0,-21.7,39.7,0.0,0.0,0.2,0.0,0.0,,<31
2010-01-17,07OB001,1/17/2010,9.38,-7.1,-20.9,-14.0,32.0,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-18,07OB001,1/18/2010,9.33,-20.6,-23.2,-21.9,39.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-19,07OB001,1/19/2010,9.31,-18.0,-24.4,-21.2,39.2,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-20,07OB001,1/20/2010,9.15,-7.2,-22.9,-15.1,33.1,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-21,07OB001,1/21/2010,8.92,-7.6,-13.0,-10.3,28.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-22,07OB001,1/22/2010,8.78,-7.0,-10.1,-8.6,26.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-23,07OB001,1/23/2010,8.66,-9.1,-16.9,-13.0,31.0,0.0,0.0,1.8,0.8,0.8,,<31
2010-01-24,07OB001,1/24/2010,8.55,-16.7,-24.8,-20.8,38.8,0.0,0.0,1.0,0.6,0.6,,<31
2010-01-25,07OB001,1/25/2010,8.5,-19.1,-26.5,-22.8,40.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-26,07OB001,1/26/2010,8.45,-15.8,-26.8,-21.3,39.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-27,07OB001,1/27/2010,8.42,-13.6,-25.5,-19.6,37.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-28,07OB001,1/28/2010,8.43,-20.7,-27.1,-23.9,41.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-29,07OB001,1/29/2010,8.44,-24.2,-28.9,-26.6,44.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-30,07OB001,1/30/2010,8.46,-24.2,-31.1,-27.7,45.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-01-31,07OB001,1/31/2010,8.41,-21.5,-30.3,-25.9,43.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-02-01,07OB001,2/1/2010,8.38,-20.7,-26.1,-23.4,41.4,0.0,0.0,0.2,0.0,0.0,,
2010-02-02,07OB001,2/2/2010,8.46,-20.0,-26.1,-23.1,41.1,0.0,0.0,1.2,0.6,0.6,,
2010-02-03,07OB001,2/3/2010,8.41,-21.4,-31.6,-26.5,44.5,0.0,0.0,3.0,2.2,2.2,,
2010-02-04,07OB001,2/4/2010,8.3,-15.0,-32.4,-23.7,41.7,0.0,0.0,0.6,0.2,0.2,,
2010-02-05,07OB001,2/5/2010,8.24,-12.8,-21.4,-17.1,35.1,0.0,0.0,0.2,0.0,0.0,,
2010-02-06,07OB001,2/6/2010,8.27,-8.6,-23.1,-15.9,33.9,0.0,0.0,0.0,0.0,0.0,,
2010-02-07,07OB001,2/7/2010,8.36,-4.6,-14.0,-9.3,27.3,0.0,0.0,0.0,0.0,0.0,,
2010-02-08,07OB001,2/8/2010,8.44,-3.0,-12.1,-7.6,25.6,0.0,0.0,0.0,0.0,0.0,,
2010-02-09,07OB001,2/9/2010,8.48,-5.9,-20.3,-13.1,31.1,0.0,0.0,0.0,0.0,0.0,,
2010-02-10,07OB001,2/10/2010,8.5,-15.4,-21.0,-18.2,36.2,0.0,0.0,0.0,0.0,0.0,,
2010-02-11,07OB001,2/11/2010,8.52,-8.8,-22.2,-15.5,33.5,0.0,0.0,0.0,0.0,0.0,,
2010-02-12,07OB001,2/12/2010,8.53,-9.5,-20.2,-14.9,32.9,0.0,0.0,0.0,0.0,0.0,,
2010-02-13,07OB001,2/13/2010,8.5,-1.7,-11.0,-6.4,24.4,0.0,0.0,0.0,0.0,0.0,,
2010-02-14,07OB001,2/14/2010,8.52,-1.1,-10.6,-5.9,23.9,0.0,0.0,0.0,0.0,0.0,,
2010-02-15,07OB001,2/15/2010,8.53,3.8,-8.7,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,
2010-02-16,07OB001,2/16/2010,8.53,2.6,-11.9,-4.7,22.7,0.0,0.0,0.0,0.0,0.0,,
2010-02-17,07OB001,2/17/2010,8.48,3.3,-9.8,-3.3,21.3,0.0,0.0,0.0,0.0,0.0,,
2010-02-18,07OB001,2/18/2010,8.48,-3.2,-18.0,-10.6,28.6,0.0,0.0,0.0,0.0,0.0,,
2010-02-19,07OB001,2/19/2010,8.5,-9.6,-19.6,-14.6,32.6,0.0,0.0,0.0,0.0,0.0,,
2010-02-20,07OB001,2/20/2010,8.52,-0.3,-17.0,-8.7,26.7,0.0,0.0,0.0,0.0,0.0,,
2010-02-21,07OB001,2/21/2010,8.54,-11.0,-18.6,-14.8,32.8,0.0,0.0,0.0,0.0,0.0,,
2010-02-22,07OB001,2/22/2010,8.57,-16.6,-30.2,-23.4,41.4,0.0,0.0,0.0,0.0,0.0,,
2010-02-23,07OB001,2/23/2010,8.59,-12.4,-27.3,-19.9,37.9,0.0,0.0,0.0,0.0,0.0,,
2010-02-24,07OB001,2/24/2010,8.61,-12.2,-23.3,-17.8,35.8,0.0,0.0,0.0,0.0,0.0,,
2010-02-25,07OB001,2/25/2010,8.61,-17.4,-20.2,-18.8,36.8,0.0,0.0,2.2,1.8,1.8,,
2010-02-26,07OB001,2/26/2010,8.53,-9.3,-20.2,-14.8,32.8,0.0,0.0,0.0,0.0,0.0,,
2010-02-27,07OB001,2/27/2010,8.51,-4.6,-19.6,-12.1,30.1,0.0,0.0,0.0,0.0,0.0,,
2010-02-28,07OB001,2/28/2010,8.49,-5.7,-13.4,-9.6,27.6,0.0,0.0,0.0,0.0,0.0,,
2010-03-01,07OB001,3/1/2010,8.47,6.6,-12.8,-3.1,21.1,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-02,07OB001,3/2/2010,8.55,10.6,-2.8,3.9,14.1,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-03,07OB001,3/3/2010,8.61,9.3,0.8,5.1,12.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-04,07OB001,3/4/2010,8.56,7.0,-3.7,1.7,16.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-05,07OB001,3/5/2010,8.51,6.8,-3.9,1.5,16.5,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-06,07OB001,3/6/2010,8.46,7.7,-0.3,3.7,14.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-07,07OB001,3/7/2010,8.41,8.2,-1.4,3.4,14.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-08,07OB001,3/8/2010,8.37,4.4,-3.5,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-09,07OB001,3/9/2010,8.32,4.7,-7.8,-1.6,19.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-10,07OB001,3/10/2010,8.27,4.1,-5.8,-0.9,18.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-11,07OB001,3/11/2010,8.23,6.9,-6.5,0.2,17.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-12,07OB001,3/12/2010,8.21,6.5,-3.2,1.7,16.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-13,07OB001,3/13/2010,8.51,5.5,-7.2,-0.9,18.9,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-14,07OB001,3/14/2010,8.44,7.7,-4.7,1.5,16.5,0.0,0.0,0.0,0.0,0.0,18.0,41
2010-03-15,07OB001,3/15/2010,8.43,11.1,1.5,6.3,11.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-16,07OB001,3/16/2010,8.38,5.2,-10.8,-2.8,20.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-17,07OB001,3/17/2010,8.33,-10.7,-15.5,-13.1,31.1,0.0,0.0,0.4,0.2,0.2,,<31
2010-03-18,07OB001,3/18/2010,8.36,-11.2,-17.8,-14.5,32.5,0.0,0.0,1.0,0.8,0.8,,<31
2010-03-19,07OB001,3/19/2010,8.48,-1.8,-14.8,-8.3,26.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-20,07OB001,3/20/2010,8.54,-9.5,-20.7,-15.1,33.1,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-21,07OB001,3/21/2010,8.46,-14.6,-25.0,-19.8,37.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-22,07OB001,3/22/2010,8.53,-13.6,-25.5,-19.6,37.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-23,07OB001,3/23/2010,8.67,-18.0,-26.5,-22.3,40.3,0.0,0.0,0.0,0.0,0.0,32.0,37
2010-03-24,07OB001,3/24/2010,8.59,-14.4,-30.5,-22.5,40.5,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-25,07OB001,3/25/2010,8.41,-13.7,-16.8,-15.3,33.3,0.0,0.0,3.4,3.2,3.2,6.0,32
2010-03-26,07OB001,3/26/2010,8.23,-15.2,-25.4,-20.3,38.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-27,07OB001,3/27/2010,8.12,3.0,-22.4,-9.7,27.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-28,07OB001,3/28/2010,8.06,10.4,-9.9,0.3,17.7,0.0,0.0,0.0,0.0,0.0,29.0,39
2010-03-29,07OB001,3/29/2010,7.98,10.9,-1.3,4.8,13.2,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-30,07OB001,3/30/2010,7.87,0.5,-6.0,-2.8,20.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-03-31,07OB001,3/31/2010,7.83,0.5,-6.3,-2.9,20.9,0.0,0.0,0.0,0.0,0.0,30.0,35
2010-04-01,07OB001,4/1/2010,7.91,-2.1,-5.2,-3.7,21.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-02,07OB001,4/2/2010,8.06,-1.7,-4.6,-3.2,21.2,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-03,07OB001,4/3/2010,8.08,-3.7,-7.6,-5.7,23.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-04,07OB001,4/4/2010,8.22,1.4,-10.6,-4.6,22.6,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-05,07OB001,4/5/2010,8.41,7.4,-8.0,-0.3,18.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-06,07OB001,4/6/2010,8.7,11.7,-3.1,4.3,13.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-07,07OB001,4/7/2010,9.05,11.0,1.5,6.3,11.7,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-08,07OB001,4/8/2010,9.85,9.0,-2.6,3.2,14.8,0.0,0.0,0.0,0.0,0.0,29.0,33
2010-04-09,07OB001,4/9/2010,10.4,-2.6,-6.3,-4.5,22.5,0.0,0.0,8.6,8.6,8.6,30.0,48
2010-04-10,07OB001,4/10/2010,11.3,-5.2,-11.2,-8.2,26.2,0.0,0.0,17.6,15.2,15.2,35.0,46
2010-04-11,07OB001,4/11/2010,11.6,-6.2,-13.5,-9.9,27.9,0.0,0.0,0.2,0.0,0.0,,<31
2010-04-12,07OB001,4/12/2010,12.6,5.0,-15.6,-5.3,23.3,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-13,07OB001,4/13/2010,13.5,10.5,-3.9,3.3,14.7,0.0,0.0,0.0,0.0,0.0,16.0,43
2010-04-14,07OB001,4/14/2010,14.1,10.9,1.5,6.2,11.8,0.0,0.0,0.0,0.0,0.0,,<31
2010-04-15,07OB001,4/15/2010,15.7,14.8,-0.8,7.0,11.0,0.0,0.0,0.0,0.0,0.0,,<31
