datetime,station,date,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
2009-10-07,07OB001,10/7/2009,163.0,1.4,-2.5,-0.6,18.6,0.0,0.0,0.2,0.0,0.0,18.0,46,273.2138082089551,-0.0019167896689754637,0.00017429167229902009,0.00041336420068143056,-4.699443602743529e-06,0.0006637194527410619,-1.862645149230957e-09,277.05894084297523,2108538.84415928,-0.00222979211085252,0.0012138858256957135
2009-10-08,07OB001,10/8/2009,159.0,0.4,-3.1,-1.4,19.4,0.0,0.0,0.0,0.0,0.0,32.0,46,271.89333668451115,-0.0019155387011512595,0.00017206882996985426,0.0008208252611022244,-1.9376495723631427e-05,0.0005262656484812061,-1.862645149230957e-09,275.4888192307407,1886075.8937083576,-0.002045670630039028,0.0005344170488770805
2009-10-09,07OB001,10/9/2009,159.0,-0.3,-3.9,-2.1,20.1,0.0,0.0,0.0,0.0,0.0,34.0,35,271.5995313579285,-0.0014775010932506572,0.00017158854925670606,0.0023489128603481043,-5.00147211174851e-05,0.0015830025428117368,-1.862645149230957e-09,275.3452242664776,848951.9680485491,-0.0016274746277816293,0.0016512542950005303
2009-10-10,07OB001,10/10/2009,156.0,-2.6,-5.0,-3.8,21.8,0.0,0.0,0.0,0.0,0.0,,<31,271.7776745907977,-0.0012234315269369143,0.0001707657198367996,0.002643597738526705,-6.240647416938652e-05,0.000415553823189289,-1.862645149230957e-09,275.02123729458486,1494162.664212695,-0.0013600889627575035,0.0004185458610303375
2009-10-11,07OB001,10/11/2009,154.0,-1.5,-6.7,-4.1,22.1,0.0,0.0,4.8,3.6,3.6,,<31,271.41332964206083,-0.0008437876375343334,0.00017021308017601386,0.0031866820333653323,-1.90549513791507e-05,0.0008917065100532556,-1.862645149230957e-09,274.72695172188946,1247294.1894392248,-0.0008943084230529241,0.0008949463011005502
2009-10-12,07OB001,10/12/2009,154.0,-1.0,-10.6,-5.8,23.8,0.0,0.0,0.0,0.0,0.0,,<31,270.3955728534288,-0.0007994452877288244,0.0001697019560482417,0.004521495099576491,-1.601915793469309e-05,0.001028363001247097,-1.862645149230957e-09,274.2692169568485,1675585.8824620508,-0.0008261937321327812,0.0010422553934323641
2009-10-13,07OB001,10/13/2009,154.0,0.1,-13.0,-6.5,24.5,0.0,0.0,0.0,0.0,0.0,,<31,270.06564542863185,-0.0008909480050654916,0.00016898156739638144,0.004456910631490029,-1.3749492716482731e-05,2.869499722763705e-06,-1.862645149230957e-09,273.89868000359814,1727082.3578151313,-0.0009069939710248581,3.6504895392606328e-06
2009-10-14,07OB001,10/14/2009,150.0,1.6,-11.2,-4.8,22.8,0.0,0.0,0.0,0.0,0.0,,<31,271.0104798214898,-0.0008736371541906442,0.00016839873170250492,0.00437941254857577,-7.002485331059264e-06,1.862645149230957e-09,1.0962751978894995e-05,273.77880856249544,1655025.7328502168,-0.0008818962854023405,9.387731552124023e-07
2009-10-15,07OB001,10/15/2009,147.0,3.5,-9.0,-2.8,20.8,0.0,0.0,0.0,0.0,0.0,,<31,272.9273949608987,-0.000749941275773922,0.00016784628238139665,0.004298807497921816,-1.3273700587110884e-05,1.862645149230957e-09,-1.862645149230957e-09,273.7928354429154,1613546.0322156984,-0.0007664619110332644,0.0
2009-10-16,07OB001,10/16/2009,144.0,9.6,-2.3,3.7,14.3,0.0,0.6,0.0,0.6,0.6,,<31,276.30761338200034,-0.0006971817282953795,0.0001672944902267118,0.004188833551407088,-5.1292667775385406e-05,1.862645149230957e-09,2.299071077600664e-06,274.23355068232655,1585142.7347503495,-0.0007593310142207565,0.0
2009-10-17,07OB001,10/17/2009,142.0,5.8,0.5,3.2,14.8,0.0,2.4,10.8,13.2,13.2,,<31,274.18876758812837,-0.0002773766780360367,0.00018327188069683947,0.0038880011742622378,-9.351876754182138e-06,0.0005942711097300408,0.0004489638626913533,275.1186390078709,201919.00791413675,-0.0004149867253577083,0.0038634999588158716
2009-10-18,07OB001,10/18/2009,141.0,1.1,-3.1,-1.0,19.0,0.0,0.0,0.4,0.0,0.0,,<31,273.3372439707212,-0.0004191680085284365,0.00016671111157909397,0.005010991047424136,-1.321164055079156e-05,0.00044936401168401454,2.8771990643037426e-05,274.73980468713415,713103.0093258607,-0.0006353311877063355,0.0005909816759660498
2009-10-19,07OB001,10/19/2009,140.0,0.6,-2.6,-1.0,19.0,0.0,0.0,0.2,0.0,0.0,,<31,273.37105722812504,-0.00038623741033256377,0.00016595968812522637,0.0050376329094205165,-9.082440877709386e-06,4.335118434118094e-05,6.0288736139413745e-05,274.49677303382566,1153420.899489165,-0.00041468784275888786,4.649644337231915e-05
2009-10-20,07OB001,10/20/2009,136.0,0.4,-1.7,-0.7,18.7,0.0,0.0,0.8,0.6,0.6,,<31,272.7093577201831,-0.00030315904336842127,0.0001649274182759434,0.0060273170789334595,-1.2183912056315236e-05,0.0015589827622325902,-1.862645149230957e-09,274.5029022073343,451156.0755636108,-0.0003292928805830523,0.0015649328033530473
2009-10-21,07OB001,10/21/2009,133.0,1.7,-2.5,-0.4,18.4,0.0,0.0,0.0,0.0,0.0,,<31,273.4574921256727,-0.00037622784559510883,0.00016441609751590336,0.006223599536786829,-2.2657770982687096e-05,0.00035179100633353917,-1.862645149230957e-09,274.46633597556786,666086.7136060365,-0.0004141955502625447,0.0003568427329754183
2009-10-22,07OB001,10/22/2009,134.0,2.7,-1.1,0.8,17.2,0.0,1.0,0.2,1.2,1.2,,<31,274.18672550535865,-0.0004180757148940832,0.00016393627420449111,0.006238321259173747,-1.7654067066467997e-05,7.570693678332245e-05,-1.862645149230957e-09,274.5408542719512,611771.0274982575,-0.000446637693879735,8.911766123385864e-05
2009-10-23,07OB001,10/23/2009,136.0,2.7,-0.3,1.2,16.8,0.0,0.0,0.0,0.0,0.0,,<31,275.09707140103717,-0.0002504856732225619,0.00016434412344479933,0.0058496785617478285,-6.887299861891822e-06,1.862645149230957e-09,0.00012260545413163691,275.05513289946003,861215.54171083,-0.00027335344892125043,3.1728793654240884e-05
2009-10-24,07OB001,10/24/2009,139.0,2.6,0.3,1.5,16.5,0.0,3.6,0.0,3.6,3.6,,<31,274.52503015801386,-0.0001370515721364508,0.0001676714101405105,0.00510358242275639,1.2134705603388033e-05,4.849515709465792e-05,0.00029496468873434846,275.3635691063559,276604.631376203,-0.00015763148651774106,0.0008704934843006711
2009-10-25,07OB001,10/25/2009,142.0,4.8,-2.3,1.3,16.7,0.0,0.2,0.0,0.2,0.2,,<31,273.68453275324066,-0.00020480719289031057,0.00017030244629592626,0.004416366148003015,1.440750111892449e-05,8.916530198310556e-07,0.0002808216296293552,274.62521416307004,930349.4744133336,-0.0003104128393817648,0.0011589223437057012
2009-10-26,07OB001,10/26/2009,144.0,2.9,-3.6,-0.4,18.4,0.0,0.0,0.0,0.0,0.0,,<31,273.6973089658388,-0.00032417025569500774,0.00016197705149403096,0.004195937502411617,4.502752576415656e-06,4.78167536434117e-07,1.2359698010557843e-05,274.3930749847893,799385.6375721594,-0.0003276484724717272,3.4716066104164793e-06
2009-10-27,07OB001,10/27/2009,145.0,2.8,0.0,1.4,16.6,0.0,3.2,4.4,6.8,6.8,,<31,275.05294094037623,-0.0001583715802026477,0.00017047762587240958,0.003831033293606219,1.6552105439237053e-05,0.0003332384011349288,0.0004547461528857381,275.32954031626764,343088.31857147336,-0.00031115637203532425,0.0018197994616208552
2009-10-28,07OB001,10/28/2009,146.0,0.4,-0.6,-0.1,18.1,0.0,0.0,2.8,1.4,1.4,,<31,273.54311530933825,-0.00013140889956169885,0.0001616649684365089,0.0038150175226247685,8.87963993042508e-07,0.00042272361990805643,4.674039198759998e-05,274.55115523627177,474948.43286781566,-0.0001624629980608743,0.00068014318474859
2009-10-29,07OB001,10/29/2009,146.0,0.3,-1.0,-0.4,18.4,0.0,0.0,1.4,0.4,0.4,,<31,273.1053796917585,-0.0003320973559951402,0.00016036148681360386,0.0043195406067007055,-1.8223682039936567e-05,0.0006577206830824908,-1.862645149230957e-09,274.4052956004486,665348.0718794338,-0.00040378591389062467,0.0006787394077440714
2009-10-30,07OB001,10/30/2009,144.0,-0.3,-3.0,-1.7,19.7,0.0,0.0,0.0,0.0,0.0,,<31,272.81454951443783,-0.000339706799847139,0.00015980949907435705,0.004330847665483422,-2.030418362678756e-05,0.00010154626925891572,-1.862645149230957e-09,274.2538224487115,557972.0323458307,-0.00037791801093629504,0.00011752480853551391
2009-10-31,07OB001,10/31/2009,143.0,-1.9,-5.8,-3.9,21.9,0.0,0.0,3.2,2.8,2.8,,<31,270.8538579078022,-0.0005088387229454995,0.00015953865739369742,0.004429655584715849,-3.258909496562609e-05,0.0002340503550465705,-1.862645149230957e-09,273.8755049555307,346287.64441599813,-0.0005568702804354365,0.00024191675938233992
2009-11-01,07OB001,11/1/2009,139.0,-3.0,-11.9,-7.5,25.5,0.0,0.0,6.4,5.4,5.4,33.0,43,268.3512343947616,-0.0006482618907131268,0.00015905818109598725,0.006950607383117965,-6.370058382488837e-05,0.0030239362716152768,-1.862645149230957e-09,273.467024255783,421302.36217431823,-0.0007264457905441433,0.0030274954684487796
2009-11-02,07OB001,11/2/2009,122.0,-6.9,-14.7,-10.8,28.8,0.0,0.0,0.0,0.0,0.0,,<31,266.5327358059603,-0.0005864475708700453,0.00015847489011283975,0.0070395463973353745,-2.4107116535329365e-05,0.00012626133685528947,-1.862645149230957e-09,272.60035470391375,492050.9859182879,-0.0006032180303140138,0.0001298985791118535
2009-11-03,07OB001,11/3/2009,115.0,-6.6,-11.1,-8.9,26.9,0.0,0.0,6.2,3.4,3.4,27.0,32,267.7046503429384,-0.00048659941522159777,0.00015816280949991157,0.008609370558813107,-2.0766997122882236e-05,0.0022934688705734197,-1.862645149230957e-09,272.26617759774643,425595.8090979868,-0.0005137947158546803,0.0022957968263440597
2009-11-04,07OB001,11/4/2009,102.0,-8.0,-15.0,-11.5,29.5,0.0,0.0,0.4,0.4,0.4,,<31,260.31481693368164,-0.0006947182060851958,0.00015775450390557335,0.008867440301388965,-6.93631121716894e-06,2.811816242545647e-05,-1.862645149230957e-09,271.1282946691255,562699.0504013009,-0.0006777258509014371,2.939324521061878e-05
2009-11-05,07OB001,11/5/2009,90.0,-1.6,-10.5,-6.1,24.1,0.0,0.0,1.4,1.2,1.2,,<31,270.36133002592624,-0.0009057962581429553,0.00015733960754244882,0.009886977438100158,-8.38270026058527e-05,0.001627379799900535,-1.862645149230957e-09,271.9632481419063,203618.52634746354,-0.000997850765881679,0.0016293594142551189
2009-11-06,07OB001,11/6/2009,78.7,-1.1,-7.0,-4.1,22.1,0.0,0.2,0.4,0.4,0.4,,<31,270.95294621600755,-0.00033673912204228347,0.0001576759380179771,0.010026291683849132,-2.852770170972872e-05,1.862645149230957e-09,-1.862645149230957e-09,272.18915174426905,314302.7158632765,-0.0003788346918822162,0.000547303181936312
2009-11-07,07OB001,11/7/2009,85.8,-1.1,-7.6,-4.4,22.4,0.0,0.0,2.3,1.8,1.8,25.0,35,267.7613323315965,-0.0005332427829962361,0.00015661921889058856,0.010842200146333638,-6.134023097647778e-05,0.0010039615311871156,-1.862645149230957e-09,272.4141874632434,334878.2251354485,-0.0006249781454912703,0.0010076691891371854
2009-11-08,07OB001,11/8/2009,95.3,-7.6,-12.6,-10.1,28.1,0.0,0.0,0.4,0.2,0.2,26.0,32,264.75383206202713,-0.0005869423531875362,0.00015603658122586789,0.01125324433538609,-7.787527886982531e-05,0.0004902628394739508,-1.862645149230957e-09,272.39038863885645,341165.06750254775,-0.0006665472775655691,0.000496355813929207
2009-11-09,07OB001,11/9/2009,97.9,-6.0,-16.2,-11.1,29.1,0.0,0.0,0.0,0.0,0.0,,<31,262.16676976393063,-0.0003698278674776315,0.0001557960169331258,0.011215335332517406,2.384753917046405e-06,7.793438320905538e-06,-1.862645149230957e-09,272.1295909710236,348950.92105438234,-0.0003435056389832389,9.090924942319306e-06
2009-11-10,07OB001,11/10/2009,98.0,-5.1,-10.1,-7.6,25.6,0.0,0.0,10.6,10.0,10.0,,<31,269.6910324617177,-0.00013780032363781256,0.00015531619362171354,0.011367524697900035,-1.185611072528591e-05,0.00030744267512288506,-1.862645149230957e-09,272.18725084948386,162050.06641886913,-0.0001411106859445636,0.00031208289429740993
2009-11-11,07OB001,11/11/2009,103.0,-9.0,-17.0,-13.0,31.0,0.0,0.0,2.6,2.0,2.0,,<31,264.5992641562005,-0.00024761765975858706,0.00015497272488365196,0.01688420870801666,-7.537937660700162e-05,0.004628500315485208,-1.862645149230957e-09,272.32067418328324,203970.16681361396,-0.0003229600324318717,0.004634119150506069
2009-11-12,07OB001,11/12/2009,106.0,-3.8,-18.0,-10.9,28.9,0.0,0.0,0.0,0.0,0.0,,<31,262.0533314371741,-0.00023714757498165641,0.00015466064811872038,0.016884753021913123,-2.2172071192697317e-05,3.1367768753641236e-05,-1.862645149230957e-09,272.25204952763295,264441.2483547397,-0.00020308222525356102,3.529505217009044e-05
2009-11-13,07OB001,11/13/2009,116.0,-0.5,-11.0,-5.8,23.8,0.0,0.0,0.4,0.0,0.0,29.0,41,269.9466899698485,-0.00021478910796944378,0.00015418017286871613,0.01677061073705987,-7.850902971499068e-05,1.5887884433520415e-07,-1.862645149230957e-09,272.3325203591433,224060.83204842455,-0.0002933283943455583,1.971350665095971e-07
2009-11-14,07OB001,11/14/2009,117.0,2.2,-14.9,-6.4,24.4,0.0,0.0,0.0,0.0,0.0,,<31,267.49226070335095,-0.00023631190736274463,0.0001539094174491241,0.016760706351933427,-8.202220788777218e-05,0.00011140550096575493,-1.862645149230957e-09,272.3441271475854,279041.9660851681,-0.00031825715514710747,0.00011210318814273152
2009-11-15,07OB001,11/15/2009,117.0,3.6,-6.5,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,,<31,271.9438754896978,-0.0004219474424548308,0.00015335697091125339,0.016159283176757456,-0.00047694873612952814,6.385493770135914e-06,-1.862645149230957e-09,272.4232029680893,270559.5671185504,-0.0008988517021039035,3.6420659999002824e-05
2009-12-31,07OB001,12/31/2009,13.7,-22.1,-32.3,-27.2,45.2,0.0,0.0,0.0,0.0,0.0,,<31,243.6894761166156,-6.963568582889924e-06,0.00013716678440179808,0.03160116066765887,2.4639602603956854e-06,2.6188718969378583e-06,-1.862645149230957e-09,271.48461528246395,37108.94939027528,1.6337438015610012e-05,4.775919747545186e-06
2010-01-01,07OB001,1/1/2010,12.5,-22.4,-30.7,-26.6,44.6,0.0,0.0,0.8,0.4,0.4,,<31,246.0675443384151,4.001764074723134e-06,0.00013665565922632,0.03157653534902382,-2.1958930200388835e-05,5.252659320831299e-07,-1.862645149230957e-09,271.5026272310861,29498.53256132543,-1.6258884988842225e-05,1.971479452174685e-07
2010-01-02,07OB001,1/2/2010,12.0,-23.9,-32.2,-28.1,46.1,0.0,0.0,0.0,0.0,0.0,,<31,243.66298793873608,-1.0467503963418748e-05,0.0001363437769811914,0.03173395423425169,-1.3853203961879949e-05,0.00011967384685705523,-1.862645149230957e-09,271.4454207314887,36999.92362058198,-2.3768638174042325e-05,0.0001234641341679097
2010-01-03,07OB001,1/3/2010,11.3,-23.5,-32.1,-27.8,45.8,0.0,0.0,0.0,0.0,0.0,,<31,244.31189144587972,-1.5389341746178069e-06,0.00013607236962300735,0.03173497789716399,7.24306673567247e-07,1.862645149230957e-09,-1.862645149230957e-09,271.3782962802938,40512.36484106391,6.877793410314165e-06,9.387731552124023e-07
2010-01-04,07OB001,1/4/2010,11.8,-23.8,-35.4,-29.6,47.6,0.0,0.0,0.0,0.0,0.0,,<31,240.7239488291473,-1.4708773831657652e-06,0.00013559254386700124,0.031735694518999095,5.775172121404959e-08,3.2518090052582187e-06,-1.862645149230957e-09,271.19902857654233,41402.36783709833,6.362689668299069e-06,6.943213220832959e-06
2010-01-05,07OB001,1/5/2010,10.9,-27.4,-35.4,-31.4,49.4,0.0,0.0,0.0,0.0,0.0,,<31,239.42449480556357,-1.9954145219472167e-06,0.000135351982018853,0.031743175119660155,3.9599563822003137e-07,4.454167481074992e-06,-1.862645149230957e-09,270.99476631257136,41511.390610757204,3.16624384983776e-06,5.910549884967723e-06
2010-01-06,07OB001,1/6/2010,10.0,-15.3,-30.6,-23.0,41.0,0.0,0.0,0.0,0.0,0.0,17.0,32,249.96259760465728,1.631862641540224e-05,0.00013500917149492078,0.03174628187506649,4.72269476897771e-06,1.862645149230957e-09,-1.862645149230957e-09,270.97761364626894,44805.88796344129,3.205719233935948e-05,0.0
2010-01-07,07OB001,1/7/2010,10.1,-12.7,-21.9,-17.3,35.3,0.0,0.0,0.0,0.0,0.0,,<31,259.16014385795216,5.77037516798056e-06,0.00013452869624491653,0.031621379970922965,-0.00011014539031851512,1.862645149230957e-09,-1.862645149230957e-09,271.38551508553485,45629.03507789454,-0.00010425084605813163,0.0
2010-01-08,07OB001,1/8/2010,10.1,-10.1,-23.2,-16.7,34.7,0.0,0.0,2.4,2.0,2.0,31.0,35,257.45098943937063,-1.3505620975874587e-06,0.00013428878284306052,0.031612225766137265,-6.5730375146026164e-06,1.97824239451667e-05,-1.862645149230957e-09,271.43411196087493,26871.139743574968,-5.276571523621121e-06,2.1672827699884843e-05
2010-01-09,07OB001,1/9/2010,9.87,-12.3,-19.7,-16.0,34.0,0.0,0.0,2.2,1.6,1.6,,<31,255.128128867771,-3.3173278213215746e-05,0.00013370595064148382,0.034675958190463665,-6.781675914310783e-05,0.0034304803492809996,-1.862645149230957e-09,271.5250123468732,42316.687978661364,-0.00010101020972985746,0.0034346966659424085
2010-01-10,07OB001,1/10/2010,9.6,-19.5,-25.2,-22.4,40.4,0.0,0.0,5.4,4.4,4.4,,<31,252.0850651667091,-5.165474352730482e-05,0.00013346558088559777,0.03591380840847223,-4.284929263890277e-05,0.0017918247029539477,-1.862645149230957e-09,271.5158892924364,42359.00772844163,-9.458655402178959e-05,0.001794815056053916
2010-01-11,07OB001,1/11/2010,9.58,-19.6,-26.8,-23.2,41.2,0.0,0.0,13.4,12.6,12.6,29.0,44,253.91928840477652,-1.79859988690186e-05,0.00013322566992833562,0.043426491543436495,-2.538295200587769e-05,0.010580844521447233,-1.862645149230957e-09,271.61988901756115,9321.434594910015,-4.338953024461934e-05,0.010581827679123447
2010-01-12,07OB001,1/12/2010,9.58,-25.2,-29.5,-27.4,45.4,0.0,0.0,4.2,4.0,4.0,,<31,247.30871714020913,-6.588323480161091e-05,0.00013278632289021757,0.04630353874639937,-3.2640145367007005e-05,0.0002886716313230622,-1.862645149230957e-09,271.68636131614375,41533.51812151584,-9.845510001574477e-05,0.0002925415176996442
2010-01-13,07OB001,1/13/2010,9.62,-25.2,-28.6,-26.9,44.9,0.0,0.0,0.0,0.0,0.0,,<31,244.3221936927868,-4.571667358533997e-05,0.00013240226995877012,0.049091510429729736,-2.3670911209863743e-05,0.0014553193029763162,-1.862645149230957e-09,271.723320325485,63516.784845501075,-6.941195927468326e-05,0.0014600286601959746
2010-01-14,07OB001,1/14/2010,9.71,-20.0,-25.4,-22.7,40.7,0.0,0.0,0.6,0.4,0.4,,<31,249.1240294049178,-8.966517790961805e-06,0.0001321623600492139,0.04979880620006696,-1.157519748698506e-05,0.0010375839269043436,-1.862645149230957e-09,271.73488479795606,38176.446560276716,-2.0501600265615516e-05,0.0010415383962614118
2010-01-15,07OB001,1/15/2010,9.68,-15.2,-20.0,-17.6,35.6,0.0,0.0,0.2,0.0,0.0,,<31,255.0988056098617,2.1717146875082697e-06,0.00013189086642996227,0.05005670301593872,-7.301645204235042e-06,0.0003211679519072268,-1.862645149230957e-09,271.760875402307,33765.240069654574,-5.176074259768156e-06,0.0003254611675046906
2010-01-16,07OB001,1/16/2010,9.53,-16.4,-27.0,-21.7,39.7,0.0,0.0,0.2,0.0,0.0,,<31,253.82102213862996,-2.532067691479275e-05,0.00013141104311855002,0.05071447949754761,-3.740885573164949e-05,0.0008894654591661566,-1.862645149230957e-09,271.77932497582907,72951.36123962185,-6.275962064115216e-05,0.0008949497927541539
2010-01-17,07OB001,1/17/2010,9.38,-7.1,-20.9,-14.0,32.0,0.0,0.0,0.0,0.0,0.0,,<31,262.14899479172925,5.9858849085074205e-05,0.0001310985089348294,0.0507265003030154,2.1781997319239465e-05,2.2524919920708e-06,-1.862645149230957e-09,271.80471102507505,56100.04449934306,0.00012423851126683652,3.2932281309893436e-06
2010-01-18,07OB001,1/18/2010,9.33,-20.6,-23.2,-21.9,39.9,0.0,0.0,0.0,0.0,0.0,,<31,257.38066403154596,-5.120208457805105e-06,0.00013082775351523735,0.05070792332790443,-5.259405767306424e-05,5.170277347826847e-05,-1.862645149230957e-09,271.8518898865072,76535.34349907683,-5.7762901064148304e-05,5.6009553367547855e-05
2010-01-19,07OB001,1/19/2010,9.31,-18.0,-24.4,-21.2,39.2,0.0,0.0,0.0,0.0,0.0,,<31,257.06557426274077,-9.26180959526587e-06,0.0001303472782652331,0.05081994678605479,-1.7774973242087533e-05,0.00020224518405212948,-1.862645149230957e-09,271.84073645326765,70524.54449862108,-2.878010828215153e-05,0.00020620103072743417
2010-01-20,07OB001,1/20/2010,9.15,-7.2,-22.9,-15.1,33.1,0.0,0.0,0.0,0.0,0.0,,<31,261.4595707682567,1.4720080742678847e-05,0.000130107365911083,0.05090601493706008,2.1048844697212374e-06,0.00013190217015937602,-1.862645149230957e-09,271.85780237760554,66319.95398275601,3.969728396378496e-05,0.00013804273222548161
2010-01-21,07OB001,1/21/2010,8.92,-7.6,-13.0,-10.3,28.3,0.0,0.0,0.0,0.0,0.0,,<31,263.40321859517263,3.252500612896662e-05,0.0001297646392036245,0.050963430931141786,5.421574933252877e-06,5.923835213082766e-05,-1.862645149230957e-09,271.90531113072717,74822.33039209685,5.8517756027224164e-05,6.473406008910755e-05
2010-01-22,07OB001,1/22/2010,8.78,-7.0,-10.1,-8.6,26.6,0.0,0.0,0.0,0.0,0.0,,<31,262.29250770051317,1.0312263724186807e-05,0.00012928416290591433,0.051019713662270635,4.35942514546435e-06,5.383255735568506e-05,-1.862645149230957e-09,271.91832668686874,69265.33481661117,5.0798129954354315e-05,5.675111410488465e-05
2010-01-23,07OB001,1/23/2010,8.66,-9.1,-16.9,-13.0,31.0,0.0,0.0,1.8,0.8,0.8,,<31,260.65886710355903,-4.417510147757664e-05,0.0001290133212252547,0.05190973946454272,-5.775930220435706e-05,0.0010167167446951673,-1.862645149230957e-09,271.9379896940036,61468.02885257178,-0.00010374793634044297,0.0010188077653435705
2010-01-24,07OB001,1/24/2010,8.55,-16.7,-24.8,-20.8,38.8,0.0,0.0,1.0,0.6,0.6,,<31,255.72970670511486,-0.00011493186020913202,0.00012877341131569848,0.05227809014454584,-8.086202559756506e-05,0.0005103444744746092,-1.862645149230957e-09,271.90946487236226,108678.29147436701,-0.0001958365896962694,0.0005133301193653082
2010-01-25,07OB001,1/25/2010,8.5,-19.1,-26.5,-22.8,40.8,0.0,0.0,0.0,0.0,0.0,,<31,248.399624302655,-3.578655608673054e-05,0.00012822076921031888,0.05231255219189315,-1.1984304248443338e-05,4.515178357639239e-05,-1.862645149230957e-09,271.8366835849359,113209.89316747196,-3.9916542289713835e-05,4.8504765504665457e-05
2010-01-26,07OB001,1/26/2010,8.45,-15.8,-26.8,-21.3,39.3,0.0,0.0,0.0,0.0,0.0,,<31,250.45662959242247,-2.6129489616872208e-06,0.00012795001379072683,0.052307769507763294,-6.210853589169045e-06,1.862645149230957e-09,-1.862645149230957e-09,271.78448086643215,154798.55851777826,-7.665805999719688e-06,2.816233652838993e-07
2010-01-27,07OB001,1/27/2010,8.42,-13.6,-25.5,-19.6,37.6,0.0,0.0,0.0,0.0,0.0,,<31,252.28168642705572,1.7037630522645353e-06,0.00012770944845027883,0.05227973057169877,-1.866413892668624e-05,1.862645149230957e-09,-1.862645149230957e-09,271.76555124153316,167503.39082288527,-1.2925789494494764e-05,9.387731552124023e-07
2010-01-28,07OB001,1/28/2010,8.43,-20.7,-27.1,-23.9,41.9,0.0,0.0,0.0,0.0,0.0,,<31,249.22264728300365,-1.7021913474221536e-06,0.0001273016002576765,0.05225343361904854,-2.0324555797198854e-05,2.252499174951667e-06,-1.862645149230957e-09,271.74412369722944,170726.66465984832,-1.5412964032716483e-05,4.231623003970853e-06
2010-01-29,07OB001,1/29/2010,8.44,-24.2,-28.9,-26.6,44.6,0.0,0.0,0.0,0.0,0.0,,<31,248.80972886862804,-6.934121343359799e-06,0.00012688624649281609,0.052240761084194946,-1.2864565485231341e-05,1.0630331048710051e-05,-1.862645149230957e-09,271.68686535780097,123536.41643333786,-1.685614463700017e-05,1.3989280174769118e-05
2010-01-30,07OB001,1/30/2010,8.46,-24.2,-31.1,-27.7,45.7,0.0,0.0,0.0,0.0,0.0,,<31,245.8677780064714,-1.4275510807725783e-05,0.00012664633658325983,0.05224489507862856,-1.1164513939799093e-05,1.7055825824261383e-05,-1.862645149230957e-09,271.62226674828713,196603.14898266282,-2.240955521817988e-05,2.1109681279503634e-05
2010-01-31,07OB001,1/31/2010,8.41,-21.5,-30.3,-25.9,43.9,0.0,0.0,0.0,0.0,0.0,,<31,248.83181099297906,-6.548076421654414e-06,0.00012623848489835775,0.05228867610782941,-1.7897448830917482e-05,0.00010259869194108494,-1.862645149230957e-09,271.57456726767714,137155.39552390302,-2.437295807875197e-05,0.00010627604911476984
2010-02-01,07OB001,2/1/2010,8.38,-20.7,-26.1,-23.4,41.4,0.0,0.0,0.2,0.0,0.0,,,253.3885857417577,4.3174565043823705e-06,0.0001259670775401737,0.052636917415821105,-2.8907086082086523e-05,0.0003530480749895082,-1.862645149230957e-09,271.6321510137,151595.32687444382,-2.4566980136232563e-05,0.0003558299018369234
2010-02-02,07OB001,2/2/2010,8.46,-20.0,-26.1,-23.1,41.1,0.0,0.0,1.2,0.6,0.6,,,252.40712559522112,-4.84750647718258e-06,0.00012558322122394107,0.05307572722304779,-1.0553710617286312e-05,0.0005735849098891673,-1.862645149230957e-09,271.63309394469826,162793.91111215967,-1.4646733868302048e-05,0.00057922689396063
2010-02-03,07OB001,2/3/2010,8.41,-21.4,-31.6,-26.5,44.5,0.0,0.0,3.0,2.2,2.2,,,250.79906905905474,-2.4069296653971624e-05,0.00012517472004504085,0.053729025978309766,-2.7923626239033446e-05,0.0008464513765893886,-1.862645149230957e-09,271.63437082718485,239155.11128339704,-5.178395198000853e-05,0.0008497578054930708
2010-02-04,07OB001,2/4/2010,8.3,-15.0,-32.4,-23.7,41.7,0.0,0.0,0.6,0.2,0.2,,,248.8049447400122,-1.9541494554730303e-05,0.0001248319042932772,0.05381277244074587,-7.974492651727227e-06,0.00015439378222953382,-1.862645149230957e-09,271.57213070181484,210482.44687175943,-2.1230971234510068e-05,0.00015711609329666787
2010-02-05,07OB001,2/5/2010,8.24,-12.8,-21.4,-17.1,35.1,0.0,0.0,0.2,0.0,0.0,,,250.35730481120555,3.681804602050964e-06,0.00012459199333601502,0.053868104865433634,-4.645269316435114e-06,1.2456090321880203e-05,-1.862645149230957e-09,271.55750009378505,277126.8368481236,5.995421935516339e-06,1.4448747604564199e-05
2010-02-06,07OB001,2/6/2010,8.27,-8.6,-23.1,-15.9,33.9,0.0,0.0,0.0,0.0,0.0,,,258.76282106714325,5.995177048945095e-05,0.0001241113263494454,0.0539032153579427,2.0407142672418594e-05,2.571766318407978e-06,-1.862645149230957e-09,271.6640776588781,246231.57355438024,8.45881986658671e-05,2.7301361628463215e-06
